0, 1
1, 0
1, 2
1, 34
2, 1
2, 3
3, 2
3, 4
3, 14
4, 3
4, 5
5, 4
5, 6
5, 13
6, 5
6, 7
7, 6
7, 8
8, 7
8, 9
8, 12
9, 8
9, 10
9, 11
10, 9
11, 9
12, 8
12, 13
13, 5
13, 12
14, 3
14, 15
14, 16
15, 14
16, 14
16, 17
17, 16
17, 18
17, 30
18, 17
18, 19
18, 20
19, 18
20, 18
20, 21
21, 20
21, 22
21, 29
22, 21
22, 23
22, 24
23, 22
24, 22
24, 25
25, 24
25, 26
26, 25
26, 27
26, 28
27, 26
28, 26
29, 21
30, 17
30, 31
31, 30
31, 32
31, 33
32, 31
33, 31
34, 1
34, 35
34, 42
35, 34
35, 36
36, 35
36, 37
37, 36
37, 38
37, 41
38, 37
38, 39
38, 40
39, 38
40, 38
41, 37
41, 42
42, 34
42, 41
