0, 1
1, 0
1, 2
1, 66
2, 1
2, 3
2, 62
3, 2
3, 4
4, 3
4, 5
4, 6
5, 4
6, 4
6, 7
6, 58
7, 6
7, 8
8, 7
8, 9
8, 10
9, 8
10, 8
10, 11
10, 55
11, 10
11, 12
12, 11
12, 13
12, 14
13, 12
14, 12
14, 15
14, 50
15, 14
15, 16
16, 15
16, 17
16, 18
17, 16
18, 16
18, 19
18, 48
19, 18
19, 20
20, 19
20, 21
20, 22
21, 20
22, 20
22, 23
22, 38
23, 22
23, 24
24, 23
24, 25
24, 26
25, 24
26, 24
26, 27
26, 28
27, 26
28, 26
28, 29
29, 28
29, 30
29, 33
30, 29
30, 31
30, 37
31, 30
31, 32
31, 34
32, 31
32, 33
33, 29
33, 32
34, 31
34, 35
35, 34
35, 36
36, 35
36, 37
37, 30
37, 36
38, 22
38, 39
39, 38
39, 40
39, 43
40, 39
40, 41
40, 47
41, 40
41, 42
41, 44
42, 41
42, 43
43, 39
43, 42
44, 41
44, 45
45, 44
45, 46
46, 45
46, 47
47, 40
47, 46
48, 18
48, 49
49, 48
50, 14
50, 51
51, 50
51, 52
52, 51
52, 53
52, 54
53, 52
54, 52
55, 10
55, 56
55, 57
56, 55
57, 55
58, 6
58, 59
59, 58
59, 60
59, 61
60, 59
61, 59
62, 2
62, 63
63, 62
63, 64
63, 65
64, 63
65, 63
66, 1
66, 67
67, 66
67, 68
67, 96
68, 67
68, 69
68, 70
69, 68
70, 68
70, 71
71, 70
71, 72
71, 95
72, 71
72, 73
72, 74
73, 72
74, 72
74, 75
75, 74
75, 76
75, 81
76, 75
76, 77
77, 76
77, 78
78, 77
78, 79
78, 80
79, 78
80, 78
81, 75
81, 82
81, 83
82, 81
83, 81
83, 84
84, 83
84, 85
84, 92
85, 84
85, 86
86, 85
86, 87
86, 91
87, 86
87, 88
88, 87
88, 89
89, 88
89, 90
90, 89
90, 91
91, 86
91, 90
92, 84
92, 93
92, 94
93, 92
94, 92
95, 71
96, 67
