0, 1
0, 2
0, 3
0, 8
1, 0
2, 0
3, 0
3, 4
3, 40
4, 3
4, 5
4, 15
5, 4
5, 6
5, 9
6, 5
6, 7
7, 6
7, 8
8, 0
8, 7
9, 5
9, 10
9, 13
10, 9
10, 11
11, 10
11, 12
12, 11
13, 9
13, 14
14, 13
14, 15
14, 16
15, 4
15, 14
16, 14
16, 17
16, 18
17, 16
18, 16
18, 19
19, 18
19, 20
19, 33
20, 19
20, 21
20, 22
21, 20
22, 20
22, 23
23, 22
23, 24
24, 23
24, 25
25, 24
25, 26
25, 32
26, 25
26, 27
27, 26
27, 28
27, 30
28, 27
28, 29
29, 28
30, 27
30, 31
31, 30
31, 32
32, 25
32, 31
33, 19
33, 34
34, 33
34, 35
34, 39
35, 34
35, 36
36, 35
36, 37
37, 36
37, 38
38, 37
38, 39
39, 34
39, 38
40, 3
