0, 1
0, 14
1, 0
1, 2
2, 1
2, 3
3, 2
3, 4
3, 5
3, 12
4, 3
5, 3
5, 6
6, 5
6, 7
6, 11
7, 6
7, 8
8, 7
8, 9
9, 8
9, 10
10, 9
10, 11
11, 6
11, 10
12, 3
12, 13
13, 12
14, 0
14, 15
14, 25
15, 14
15, 16
16, 15
16, 17
16, 26
17, 16
17, 18
18, 17
18, 19
18, 25
19, 18
19, 20
19, 24
20, 19
20, 21
20, 22
20, 23
21, 20
22, 20
23, 20
24, 19
25, 14
25, 18
26, 16
26, 27
26, 28
27, 26
28, 26
28, 29
29, 28
29, 30
29, 31
30, 29
31, 29
31, 32
31, 37
32, 31
32, 33
33, 32
33, 34
34, 33
34, 35
34, 36
35, 34
36, 34
36, 37
37, 31
37, 36
