0, 1
1, 0
1, 2
1, 7
2, 1
2, 3
3, 2
3, 4
3, 8
4, 3
4, 5
5, 4
5, 6
5, 7
6, 5
7, 1
7, 5
8, 3
8, 9
9, 8
9, 10
9, 33
10, 9
10, 11
11, 10
11, 12
11, 13
12, 11
13, 11
13, 14
13, 25
14, 13
14, 15
14, 23
15, 14
15, 16
16, 15
16, 17
17, 16
17, 18
17, 23
18, 17
18, 19
18, 20
19, 18
20, 18
20, 21
21, 20
21, 22
22, 21
23, 14
23, 17
23, 24
24, 23
25, 13
25, 26
26, 25
26, 27
27, 26
27, 28
27, 32
28, 27
28, 29
29, 28
29, 30
30, 29
30, 31
31, 30
31, 32
32, 27
32, 31
33, 9
33, 34
33, 35
34, 33
35, 33
35, 36
35, 43
36, 35
36, 37
37, 36
37, 38
38, 37
38, 39
38, 43
39, 38
39, 40
40, 39
40, 41
41, 40
41, 42
42, 41
43, 35
43, 38
