0, 1
1, 0
1, 2
1, 6
2, 1
2, 3
2, 9
3, 2
3, 4
4, 3
4, 5
5, 4
5, 6
6, 1
6, 5
6, 7
7, 6
7, 8
8, 7
9, 2
9, 10
10, 9
10, 11
10, 17
11, 10
11, 12
12, 11
12, 13
12, 14
13, 12
14, 12
14, 15
15, 14
15, 16
16, 15
17, 10
17, 18
17, 19
18, 17
19, 17
19, 20
20, 19
20, 21
21, 20
21, 22
21, 30
22, 21
22, 23
23, 22
23, 24
23, 36
23, 38
24, 23
24, 25
25, 24
25, 26
25, 30
26, 25
26, 27
27, 26
27, 28
28, 27
28, 29
28, 31
29, 28
29, 30
30, 21
30, 25
30, 29
31, 28
31, 32
32, 31
32, 33
32, 34
32, 35
33, 32
34, 32
35, 32
36, 23
36, 37
37, 36
37, 38
38, 23
38, 37
