0, 1
1, 0
1, 2
1, 7
2, 1
2, 3
3, 2
3, 4
3, 8
4, 3
4, 5
5, 4
5, 6
5, 7
6, 5
7, 1
7, 5
8, 3
8, 9
9, 8
9, 10
9, 37
10, 9
10, 11
11, 10
11, 12
11, 13
12, 11
13, 11
13, 14
13, 27
14, 13
14, 15
15, 14
15, 16
15, 28
16, 15
16, 17
17, 16
17, 18
17, 27
18, 17
18, 19
19, 18
19, 20
19, 24
20, 19
20, 21
21, 20
21, 22
22, 21
22, 23
23, 22
23, 24
24, 19
24, 23
24, 25
25, 24
25, 26
26, 25
27, 13
27, 17
28, 15
28, 29
28, 30
29, 28
30, 28
30, 31
30, 34
31, 30
31, 32
32, 31
32, 33
33, 32
34, 30
34, 35
35, 34
35, 36
36, 35
37, 9
37, 38
37, 39
38, 37
39, 37
39, 40
40, 39
40, 41
41, 40
41, 42
42, 41
42, 43
42, 49
43, 42
43, 44
44, 43
44, 45
44, 47
45, 44
45, 46
46, 45
47, 44
47, 48
48, 47
48, 49
49, 42
49, 48
