0, 1
0, 2
1, 0
2, 0
2, 3
2, 7
3, 2
3, 4
4, 3
4, 5
4, 8
5, 4
5, 6
6, 5
6, 7
7, 2
7, 6
8, 4
8, 9
9, 8
9, 10
10, 9
10, 11
11, 10
11, 12
11, 13
12, 11
13, 11
13, 14
13, 34
14, 13
14, 15
15, 14
15, 16
15, 17
16, 15
17, 15
17, 18
17, 33
18, 17
18, 19
19, 18
19, 20
19, 26
20, 19
20, 21
20, 24
21, 20
21, 22
22, 21
22, 23
23, 22
23, 24
24, 20
24, 23
24, 25
25, 24
26, 19
26, 27
26, 30
27, 26
27, 28
27, 33
28, 27
28, 29
28, 31
29, 28
29, 30
30, 26
30, 29
31, 28
31, 32
32, 31
33, 17
33, 27
34, 13
34, 35
35, 34
35, 36
35, 40
36, 35
36, 37
37, 36
37, 38
38, 37
38, 39
39, 38
39, 40
40, 35
40, 39
