0, 1
0, 2
0, 3
0, 7
1, 0
2, 0
3, 0
3, 4
3, 8
4, 3
4, 5
5, 4
5, 6
6, 5
6, 7
7, 0
7, 6
8, 3
8, 9
8, 13
9, 8
9, 10
10, 9
10, 11
10, 19
11, 10
11, 12
12, 11
12, 13
12, 14
13, 8
13, 12
14, 12
14, 15
14, 18
15, 14
15, 16
16, 15
16, 17
17, 16
18, 14
19, 10
19, 20
19, 21
20, 19
21, 19
21, 22
22, 21
22, 23
22, 36
23, 22
23, 24
23, 25
24, 23
25, 23
25, 26
26, 25
26, 27
27, 26
27, 28
28, 27
28, 29
28, 35
29, 28
29, 30
30, 29
30, 31
30, 33
31, 30
31, 32
32, 31
33, 30
33, 34
34, 33
34, 35
35, 28
35, 34
36, 22
36, 37
37, 36
37, 38
37, 44
38, 37
38, 39
39, 38
39, 40
39, 41
40, 39
41, 39
41, 42
42, 41
42, 43
42, 44
43, 42
44, 37
44, 42
