0, 1
1, 0
1, 2
1, 28
2, 1
2, 3
2, 21
3, 2
3, 4
4, 3
4, 5
4, 6
5, 4
6, 4
6, 7
6, 11
7, 6
7, 8
8, 7
8, 9
8, 12
9, 8
9, 10
10, 9
10, 11
11, 6
11, 10
12, 8
12, 13
12, 17
12, 20
13, 12
13, 14
14, 13
14, 15
14, 16
15, 14
16, 14
17, 12
17, 18
18, 17
18, 19
19, 18
19, 20
20, 12
20, 19
21, 2
21, 22
22, 21
22, 23
22, 27
23, 22
23, 24
24, 23
24, 25
25, 24
25, 26
26, 25
26, 27
27, 22
27, 26
28, 1
28, 29
29, 28
29, 30
29, 37
30, 29
30, 31
30, 32
31, 30
32, 30
32, 33
33, 32
33, 34
34, 33
34, 35
35, 34
35, 36
36, 35
37, 29
