0, 1
0, 2
0, 3
0, 44
1, 0
2, 0
3, 0
3, 4
3, 5
4, 3
5, 3
5, 6
5, 10
6, 5
6, 7
7, 6
7, 8
7, 33
8, 7
8, 9
9, 8
9, 10
9, 11
10, 5
10, 9
11, 9
11, 12
11, 13
12, 11
13, 11
13, 14
14, 13
14, 15
14, 23
15, 14
15, 16
15, 17
16, 15
17, 15
17, 18
18, 17
18, 19
18, 21
19, 18
19, 20
20, 19
21, 18
21, 22
22, 21
23, 14
23, 24
24, 23
24, 25
25, 24
25, 26
25, 32
26, 25
26, 27
27, 26
27, 28
27, 29
28, 27
29, 27
29, 30
30, 29
30, 31
30, 32
31, 30
32, 25
32, 30
33, 7
33, 34
33, 35
34, 33
35, 33
35, 36
36, 35
36, 37
36, 38
37, 36
38, 36
38, 39
38, 43
39, 38
39, 40
40, 39
40, 41
41, 40
41, 42
42, 41
42, 43
43, 38
43, 42
44, 0
