0, 1
1, 0
1, 2
1, 29
2, 1
2, 3
2, 22
3, 2
3, 4
4, 3
4, 5
4, 6
5, 4
6, 4
6, 7
6, 21
7, 6
7, 8
8, 7
8, 9
8, 19
9, 8
9, 10
9, 13
10, 9
10, 11
10, 12
11, 10
12, 10
13, 9
13, 14
13, 18
14, 13
14, 15
15, 14
15, 16
16, 15
16, 17
17, 16
17, 18
18, 13
18, 17
19, 8
19, 20
20, 19
20, 21
21, 6
21, 20
22, 2
22, 23
23, 22
23, 24
23, 28
24, 23
24, 25
25, 24
25, 26
26, 25
26, 27
27, 26
27, 28
28, 23
28, 27
29, 1
29, 30
30, 29
30, 31
31, 30
31, 32
31, 41
32, 31
32, 33
32, 34
33, 32
34, 32
34, 35
35, 34
35, 36
35, 40
36, 35
36, 37
37, 36
37, 38
38, 37
38, 39
39, 38
39, 40
40, 35
40, 39
41, 31
