0, 1
0, 2
0, 3
0, 44
1, 0
2, 0
3, 0
3, 4
4, 3
4, 5
4, 17
5, 4
5, 6
6, 5
6, 7
6, 16
7, 6
7, 8
8, 7
8, 9
9, 8
9, 10
9, 13
10, 9
10, 11
11, 10
11, 12
11, 15
12, 11
12, 13
13, 9
13, 12
13, 14
14, 13
15, 11
16, 6
17, 4
17, 18
17, 19
18, 17
19, 17
19, 20
20, 19
20, 21
20, 40
21, 20
21, 22
21, 23
22, 21
23, 21
23, 24
24, 23
24, 25
24, 39
25, 24
25, 26
25, 27
26, 25
27, 25
27, 28
28, 27
28, 29
28, 32
29, 28
29, 30
29, 31
30, 29
31, 29
32, 28
32, 33
32, 34
33, 32
34, 32
34, 35
35, 34
35, 36
36, 35
36, 37
36, 38
37, 36
38, 36
39, 24
40, 20
40, 41
41, 40
41, 42
41, 43
42, 41
43, 41
44, 0
