0, 1
0, 2
0, 3
0, 38
1, 0
2, 0
3, 0
3, 4
4, 3
4, 5
4, 9
5, 4
5, 6
6, 5
6, 7
6, 14
7, 6
7, 8
8, 7
8, 9
8, 10
9, 4
9, 8
10, 8
10, 11
10, 12
10, 13
11, 10
12, 10
13, 10
14, 6
14, 15
14, 33
14, 37
15, 14
15, 16
16, 15
16, 17
17, 16
17, 18
17, 19
18, 17
19, 17
19, 20
19, 24
20, 19
20, 21
21, 20
21, 22
21, 23
22, 21
23, 21
24, 19
24, 25
25, 24
25, 26
25, 32
26, 25
26, 27
27, 26
27, 28
27, 29
28, 27
29, 27
29, 30
30, 29
30, 31
30, 32
31, 30
32, 25
32, 30
33, 14
33, 34
34, 33
34, 35
35, 34
35, 36
36, 35
36, 37
37, 14
37, 36
38, 0
