0, 1
0, 2
1, 0
2, 0
2, 3
2, 7
3, 2
3, 4
4, 3
4, 5
4, 10
5, 4
5, 6
6, 5
6, 7
7, 2
7, 6
7, 8
8, 7
8, 9
9, 8
10, 4
10, 11
10, 12
11, 10
12, 10
12, 13
13, 12
13, 14
13, 24
14, 13
14, 15
15, 14
15, 16
15, 23
16, 15
16, 17
17, 16
17, 18
18, 17
18, 19
18, 22
19, 18
19, 20
19, 21
20, 19
21, 19
22, 18
22, 23
23, 15
23, 22
24, 13
24, 25
24, 26
25, 24
26, 24
26, 27
27, 26
27, 28
27, 40
28, 27
28, 29
28, 30
29, 28
30, 28
30, 31
31, 30
31, 32
31, 39
32, 31
32, 33
32, 34
33, 32
34, 32
34, 35
35, 34
35, 36
36, 35
36, 37
36, 38
37, 36
38, 36
39, 31
40, 27
40, 41
41, 40
41, 42
41, 43
42, 41
43, 41
