0, 1
1, 0
1, 2
1, 43
2, 1
2, 3
3, 2
3, 4
3, 7
4, 3
4, 5
4, 42
5, 4
5, 6
5, 34
6, 5
6, 7
7, 3
7, 6
7, 8
8, 7
8, 9
8, 10
9, 8
10, 8
10, 11
11, 10
11, 12
11, 21
12, 11
12, 13
13, 12
13, 14
13, 20
14, 13
14, 15
15, 14
15, 16
15, 17
16, 15
17, 15
17, 18
18, 17
18, 19
18, 20
19, 18
20, 13
20, 18
21, 11
21, 22
21, 23
22, 21
23, 21
23, 24
24, 23
24, 25
25, 24
25, 26
26, 25
26, 27
26, 33
27, 26
27, 28
28, 27
28, 29
28, 31
29, 28
29, 30
30, 29
31, 28
31, 32
32, 31
32, 33
33, 26
33, 32
34, 5
34, 35
34, 36
35, 34
36, 34
36, 37
36, 41
37, 36
37, 38
38, 37
38, 39
39, 38
39, 40
40, 39
41, 36
42, 4
42, 43
43, 1
43, 42
