0, 1
0, 4
1, 0
1, 2
1, 3
2, 1
3, 1
4, 0
4, 5
4, 6
5, 4
6, 4
6, 7
7, 6
7, 8
7, 37
8, 7
8, 9
8, 10
9, 8
10, 8
10, 11
10, 14
11, 10
11, 12
11, 13
12, 11
13, 11
14, 10
14, 15
14, 18
15, 14
15, 16
16, 15
16, 17
17, 16
18, 14
18, 19
18, 37
19, 18
19, 20
19, 21
20, 19
21, 19
21, 22
22, 21
22, 23
22, 30
23, 22
23, 24
23, 25
24, 23
25, 23
25, 26
26, 25
26, 27
27, 26
27, 28
27, 29
28, 27
28, 29
29, 27
29, 28
30, 22
30, 31
31, 30
31, 32
31, 36
32, 31
32, 33
33, 32
33, 34
34, 33
34, 35
35, 34
35, 36
36, 31
36, 35
37, 7
37, 18
37, 38
38, 37
