0, 1
1, 0
1, 2
1, 7
2, 1
2, 3
2, 10
3, 2
3, 4
3, 8
4, 3
4, 5
5, 4
5, 6
5, 7
6, 5
7, 1
7, 5
8, 3
8, 9
8, 12
8, 22
9, 8
9, 10
10, 2
10, 9
10, 11
11, 10
12, 8
12, 13
12, 19
13, 12
13, 14
14, 13
14, 15
14, 16
15, 14
16, 14
16, 17
16, 18
17, 16
18, 16
18, 19
18, 20
19, 12
19, 18
20, 18
20, 21
21, 20
22, 8
22, 23
22, 27
23, 22
23, 24
24, 23
24, 25
24, 28
25, 24
25, 26
26, 25
26, 27
27, 22
27, 26
28, 24
28, 29
28, 33
29, 28
29, 30
30, 29
30, 31
30, 34
31, 30
31, 32
32, 31
32, 33
33, 28
33, 32
34, 30
34, 35
35, 34
35, 36
36, 35
