0, 1
0, 37
1, 0
1, 2
1, 6
2, 1
2, 3
2, 9
3, 2
3, 4
4, 3
4, 5
4, 7
5, 4
5, 6
6, 1
6, 5
7, 4
7, 8
8, 7
9, 2
9, 10
9, 36
10, 9
10, 11
11, 10
11, 12
12, 11
12, 13
12, 14
13, 12
14, 12
14, 15
14, 31
15, 14
15, 16
16, 15
16, 17
16, 18
17, 16
18, 16
18, 19
18, 35
19, 18
19, 20
20, 19
20, 21
21, 20
21, 22
21, 23
22, 21
23, 21
23, 24
23, 35
24, 23
24, 25
25, 24
25, 26
26, 25
26, 27
27, 26
27, 28
28, 27
28, 29
28, 34
29, 28
29, 30
30, 29
30, 31
30, 32
31, 14
31, 30
32, 30
32, 33
33, 32
33, 34
34, 28
34, 33
35, 18
35, 23
36, 9
36, 37
37, 0
37, 36
37, 38
37, 40
38, 37
38, 39
39, 38
39, 40
40, 37
40, 39
