0, 1
1, 0
1, 2
1, 7
2, 1
2, 3
3, 2
3, 4
3, 8
4, 3
4, 5
5, 4
5, 6
5, 7
6, 5
7, 1
7, 5
8, 3
8, 9
9, 8
9, 10
9, 26
10, 9
10, 11
11, 10
11, 12
11, 13
12, 11
13, 11
13, 14
13, 25
14, 13
14, 15
14, 23
15, 14
15, 16
16, 15
16, 17
17, 16
17, 18
17, 23
18, 17
18, 19
18, 20
19, 18
20, 18
20, 21
21, 20
21, 22
22, 21
23, 14
23, 17
23, 24
24, 23
25, 13
26, 9
26, 27
26, 28
27, 26
28, 26
28, 29
28, 36
29, 28
29, 30
30, 29
30, 31
31, 30
31, 32
31, 36
32, 31
32, 33
33, 32
33, 34
34, 33
34, 35
35, 34
36, 28
36, 31
