0, 1
1, 0
1, 2
1, 26
2, 1
2, 3
2, 19
3, 2
3, 4
4, 3
4, 5
4, 6
5, 4
6, 4
6, 7
6, 11
7, 6
7, 8
8, 7
8, 9
8, 12
9, 8
9, 10
10, 9
10, 11
11, 6
11, 10
12, 8
12, 13
12, 17
12, 18
13, 12
13, 14
14, 13
14, 15
14, 16
15, 14
16, 14
17, 12
18, 12
19, 2
19, 20
20, 19
20, 21
20, 25
21, 20
21, 22
22, 21
22, 23
23, 22
23, 24
24, 23
24, 25
25, 20
25, 24
26, 1
26, 27
27, 26
27, 28
28, 27
28, 29
29, 28
29, 30
29, 34
30, 29
30, 31
31, 30
31, 32
31, 35
32, 31
32, 33
33, 32
33, 34
34, 29
34, 33
35, 31
35, 36
35, 37
36, 35
37, 35
