0, 1
0, 4
1, 0
1, 2
2, 1
2, 3
3, 2
3, 4
4, 0
4, 3
4, 5
5, 4
5, 6
5, 10
6, 5
6, 7
7, 6
7, 8
7, 11
8, 7
8, 9
9, 8
9, 10
10, 5
10, 9
11, 7
11, 12
12, 11
12, 13
12, 21
13, 12
13, 14
14, 13
14, 15
14, 16
15, 14
16, 14
16, 17
16, 20
17, 16
17, 18
18, 17
18, 19
19, 18
20, 16
21, 12
21, 22
21, 23
22, 21
23, 21
23, 24
24, 23
24, 25
25, 24
25, 26
25, 34
26, 25
26, 27
27, 26
27, 28
27, 40
27, 42
28, 27
28, 29
29, 28
29, 30
29, 34
30, 29
30, 31
31, 30
31, 32
32, 31
32, 33
32, 35
33, 32
33, 34
34, 25
34, 29
34, 33
35, 32
35, 36
36, 35
36, 37
36, 38
36, 39
37, 36
38, 36
39, 36
40, 27
40, 41
41, 40
41, 42
42, 27
42, 41
